店舗コード,小分類コード,クラスコード,商品コード,商品名,レジ名,カナ名,規格,税コード,税タイプ,標準小売価格,売価(税抜き),売価(税込み),メーカー名,カテゴリコード
1,1804,180402,2001363000000,里芋煮,里芋煮,,,0,1,0,,0,,
1,1801,180102,2001364000000,天むす,天むす,,,0,1,0,,0,,
1,1813,181301,2001365000000,万願唐辛子昆布（井上佃煮）,万願唐辛子昆布（井上佃煮）,,,0,1,0,,0,,
1,1813,181301,2001366000000,いかみょうが酢（井上佃煮）,いかみょうが酢（井上佃煮）,,,0,1,0,,0,,
1,1813,181301,2001367000000,とり南蛮（井上佃煮）,とり南蛮（井上佃煮）,,,0,1,0,,0,,
1,1813,181301,2001368000000,とりモモ唐揚げ（井上佃煮）,とりモモ唐揚げ（井上佃煮）,,,0,1,0,,0,,
1,1813,181301,2001372000000,じゃこ唐辛子（井上佃煮）,じゃこ唐辛子（井上佃煮）,,,0,1,0,,0,,
1,1813,181301,2001373000000,茄子にしん（井上佃煮）,茄子にしん（井上佃煮）,,,0,1,0,,0,,
1,1801,180104,2001374000000,松茸御飯,松茸御飯,,,0,1,0,,0,,
1,1813,181301,2001375000000,えび団子（井上佃煮）,えび団子（井上佃煮）,,,0,1,0,,0,,
1,1813,181301,2001376000000,ホキ子（井上佃煮）,ホキ子（井上佃煮）,,,0,1,0,,0,,
1,1813,181301,2001377000000,ぱりっとワカサギ（井上佃煮）,ぱりっとワカサギ,,,0,1,0,,0,,
1,1801,180103,2001378000000,ひつまぶし丼,ひつまぶし丼,,,0,1,0,,0,,
1,1801,180106,2001379000000,オムライス,オムライス,,,0,1,0,,699,,
1,1813,181301,2001380000000,甘酢にしん（井上佃煮）,甘酢にしん（井上佃煮）,,,0,1,0,,0,,
1,1813,181301,2001382000000,一口昆布巻（井上佃煮）,一口昆布巻（井上佃煮）,,,0,1,0,,0,,
1,1813,181301,2001383000000,小鮎（井上佃煮）,小鮎（井上佃煮）,,,0,1,0,,0,,
1,1813,181301,2001384000000,くるみじゃこ（井上佃煮）,くるみじゃこ（井上佃煮）,,,0,1,0,,0,,
1,1813,181301,2001385000000,ぜいたく煮（井上佃煮）,ぜいたく煮（井上佃煮）,,,0,1,0,,0,,
1,1813,181301,2001386000000,太巻きにしん（井上佃煮）,太巻きにしん（井上佃煮）,,,0,1,0,,0,,
1,1813,181301,2001387000000,ゴマごぼう（井上佃煮）,ゴマごぼう（井上佃煮）,,,0,1,0,,0,,
1,1812,181201,2001388000000,つつみゆば,つつみゆば,,,0,1,0,,0,,
1,1812,181201,2001389000000,ゆばまんじゅう,ゆばまんじゅう,,,0,1,0,,0,,
1,1813,181301,2001390000000,桜小えび（井上佃煮）,桜小えび（井上佃煮）,,,0,1,0,,0,,
1,1813,181301,2001391000000,いわし生姜（井上佃煮）,いわし生姜（井上佃煮）,,,0,1,0,,0,,
1,1813,181301,2001392000000,葉とうがらし（井上佃煮）,葉とうがらし（井上佃煮）,,,0,1,0,,0,,
1,1813,181301,2001393000000,えび豆（井上佃煮）,えび豆（井上佃煮）,,,0,1,0,,0,,
1,1813,181301,2001394000000,花豆沖縄黒糖（井上佃煮）,花豆沖縄黒糖（井上佃煮）,,,0,1,0,,0,,
1,1807,180701,2001396000000,れんこんの天ぷら,れんこんの天ぷら,,,0,1,0,,0,,
1,1806,180602,2001399000000,きゅうりの四川風炒め,きゅうりの四川風炒め,,,0,1,0,,0,,
1,1812,181201,2001400000000,お惣菜,お惣菜,,,0,1,0,,0,,
1,1801,180102,2001401000000,おにぎり(梅干し),おにぎり(梅干し),,,0,1,0,,0,,
1,1807,180705,2001403000000,揚げ物,揚げ物,,,0,1,0,,0,,
1,1804,180402,2001411000000,モロッコ豆と牛肉の煮物,モロッコ豆と牛肉の煮物,,,0,1,0,,0,,
1,1805,180503,2001412000000,ミネストローネ,ミネストローネ,,,0,1,0,,0,,
1,1807,180701,2001413000000,さつま芋の天ぷら,さつま芋の天ぷら,,,0,1,0,,0,,
1,1801,180102,2001415000000,おにぎり(鯖へしこ),おにぎり(鯖へしこ),,,0,1,0,,0,,
1,1804,180402,2001416000000,菊菜のごま和え,菊菜のごま和え,,,0,1,0,,0,,
