店舗コード,小分類コード,クラスコード,商品コード,商品名,レジ名,カナ名,規格,税コード,税タイプ,標準小売価格,売価(税抜き),売価(税込み),メーカー名,カテゴリコード
1,1501,999999,4582571905732,佐知ズ南瓜と,佐知ズ　スープ,,,0,1,0,,584,,
1,1501,150110,4582713979812,インド亭ナン,インド亭ナン,,,0,1,0,,540,,
1,1501,150110,4582713979867,インド亭マサラカレー,インド亭マサラカレー,,,0,1,0,,540,,
1,1501,150110,4582713979874,インド亭カレー,インド亭カレー,,,0,1,0,,540,,
1,1506,150601,4589833510543,ベラミーズパイシート,ベラミーズパイシート,,,0,1,0,,830,,0
1,1502,150204,4589961266275,状　上海炒麺（焼きそば）,状　上海炒麺（焼きそば）,,,0,1,0,,864,,
1,1501,150102,4589961266282,黒醤油チャーハン,黒醤油チャーハン,,,0,1,0,,864,,
1,1501,150101,4595058272005,かまど舎 合鴨ロース,かまど舎　合鴨ロース,,,0,1,0,,2970,,
1,1502,150202,4595058272029,鴨南蛮そば,鴨南蛮そば,,,0,1,0,,1944,,
1,1502,150202,4595058272036,きつねそば,きつねそば,,,0,1,0,,1296,,
1,1502,150205,4595058272043,にしんそば,にしんそば,,,0,1,0,,1728,,
1,1501,150104,4595120182188,そば屋の出汁ぎょうざ,そば屋の出汁ぎょうざ,,,0,1,0,,1180,,
1,1501,150105,4595122525037,K 豚クワイ焼売,K 豚クワイ焼売,,,0,1,0,,2160,,
1,1501,150101,4595643270058,ココナッツカレーらー麺,ココナッツカレーらー麺,,,0,1,0,,1058,,
1,1501,150101,4595643270065,ココナッツカレー,ココナッツカレー,,,0,1,0,,880,,
1,1501,150101,4595643270072,ココナッツ土佐鰹カレー,ココナッツ土佐鰹カレー,,,0,1,0,,880,,
1,1501,150103,4595644937011,塩屋町のマルゲリータ,塩屋町のマルゲリータ,,,0,1,0,,980,,
1,1501,150103,4595644937035,クワトロフォルマッジ,クワトロフォルマッジ,,,0,1,0,,1080,,
1,1501,150103,4595644937042,ボロネーゼ,ボロネーゼ,,,0,1,0,,1080,,
1,1501,150103,4595644937066,アキラッチ　ラザニア,アキラッチ　ラザニア,,,0,1,0,,850,,
